0,1,2,3
-0.2786779354699468,-0.223560124548328,-0.06766753711963677,0.12041393643737552
-0.15427384674404965,-0.2182256063929733,-0.14468321836913012,0.10412534381301519
0.012755908143860295,-0.20451391802440447,-0.032120696702886614,0.12165104473795985
-0.06312027757096,-0.21010750688981622,-0.08199384099548832,0.13897056094614044
0.3404808412564204,-0.05005020229166168,-0.07629513454434839,0.0682492030960697
-0.23944933715162914,-0.22161707258967445,-0.09551011148493618,0.14742413433346666
-0.13403023760005056,-0.2127322005540544,-0.16245230758223847,0.0969088787262733
0.3797752175419802,-0.04607689416616456,-0.07553213118161053,0.06928012667988998
0.04162730188450481,-0.07450589276591563,-0.030019367861557622,0.11422839493445389
-0.2231979658726959,-0.08205571879971202,-0.15688374717396975,0.11154799361652115
-0.004743176024125106,-0.2077888364578196,-0.05936753561923225,0.16474365054164725
-0.15211441760182842,-0.2256916558367692,-0.16455812649675927,0.06062036857579968
0.03710650946786387,-0.28975114106670175,-0.018254774261779905,0.11567168795180224
-0.265022732415663,-0.3058751823037927,-0.15793384223355178,0.1358777901946796
0.08713943451833206,-0.28144474557213117,-0.14059425645864398,0.11051707003270089
-0.09225127208161321,-0.29609836032548836,-0.11354291540782013,0.122269598888252
0.2012158127283954,-0.27322422981941485,-0.11238261301784949,0.10474389796330735
0.14417870001976463,-0.27791787314319893,-0.12532947773270053,0.10824903814829628
-0.17536013545044082,-0.29961659392958045,-0.055059672963998746,0.20371256201005356
0.01777976022963723,-0.27242423539877997,-0.031551826206266786,0.19134147900421028
0.1071998609137399,-0.237258801892271,-0.18826431605433824,0.051548241038181286
-0.13229429243445734,-0.3007749057048527,-0.09966863267217624,0.15154782866874775
-0.24918261984832718,-0.3211983442053657,-0.12615894646052672,0.15711481602137722
-0.1750046092988583,-0.29857752671830573,-0.05322367181779444,0.18103224316600755
-0.20619311469261092,-0.315530936486787,-0.15492482345313946,0.10103257306155439
0.03236034615440786,-0.29833547557184076,-0.18807221967224688,0.1437128094317137
-0.04782247070099127,-0.304876867002289,-0.17673469280244924,0.1136098407841617
0.1426588631956608,-0.2939380864119031,-0.10513820804778082,0.12474381548942065
0.08281454547597,-0.23583186343256768,-0.14350848511168238,0.058352336691395085
-0.13169916762084105,-0.26501687610784586,-0.1338789182176911,0.06536261706137295
-0.14953766919444295,-0.2795576680346594,-0.14870060658639897,0.10041401891126223
-0.1906325300087376,-0.268320551577632,-0.13451119983156995,0.07917699308456459
0.2001533574502451,-0.24093232636471626,-0.11976565578979431,0.09443466212510462
