0,1,2,3
-0.2682230685801243,-0.1190301172494388,-0.19235912060903052,0.10701192984771196
-0.19582004122520613,-0.1051972102256784,-0.15729489715657805,0.13422831246056716
-0.2232485074337836,-0.17557094000605594,-0.19067564845665674,0.14577465659935424
-0.29359128454796646,-0.18192995994813732,-0.08985427011392563,0.12041393643737552
-0.1696622227121911,-0.19457835199253581,-0.16583943070344137,0.10412534381301519
-0.003739521408566149,-0.2094361518416553,-0.05189160254535646,0.12165104473795985
-0.080715177701225,-0.2020964037833501,-0.1021613478056971,0.13897056094614044
0.25108826082021707,-0.09669235227284803,-0.13394493081280304,0.06907394196312593
0.09243688501751735,-0.21574814993628763,-0.11595764758229526,0.08948622892276732
0.3432409117049253,-0.10729756964818654,-0.09039977286170234,0.0682492030960697
-0.25700938149342334,-0.18560672243366888,-0.11703119870750225,0.14742413433346666
-0.14935471907701486,-0.19196802306052624,-0.18325808086632947,0.0969088787262733
0.38278534676917564,-0.10953605947502659,-0.08930637770047112,0.06928012667988998
0.04368858861781255,-0.08562430399152168,-0.0466327517919467,0.11422839493445389
-0.2666803635313018,-0.2672798560726856,-0.25373203362156843,0.061857476876384015
-0.21749606840562874,-0.049092458855967414,-0.17542571787594433,0.11154799361652115
-0.021624764542527597,-0.20938636139960726,-0.07927127226616901,0.16474365054164725
-0.1468306020394604,-0.27433516123587026,-0.24512485880610396,0.0206205335235731
-0.23019154483998228,-0.2742255856274551,-0.22660571742951605,0.05979562970874347
-0.21729681890880642,-0.14967070989791376,-0.21655013373212434,0.025775151442674466
-0.16860311847937642,-0.20188940423361407,-0.18584148707667936,0.06062036857579968
-0.08518300634661491,-0.2120866176576451,-0.23092063090590628,0.09113570665687976
-0.15661902874348138,-0.08972549099181976,-0.18148925639670807,0.07216671271458674
-0.2707427584774336,-0.1646376392254321,-0.08711292326967554,0.11608405738533037
-0.2073378510658932,-0.1931174858760582,-0.1897865911871644,0.07938317780132866
0.08601059106084086,-0.3048299567027639,-0.028727785068438483,0.17525907109661404
0.006623969705593091,-0.29769657694165697,-0.03966448359080921,0.11567168795180224
-0.2920851277627946,-0.2635338848359162,-0.18176977685754572,0.1358777901946796
0.0590143156074695,-0.2948558836834122,-0.16152272683716778,0.11051707003270089
-0.12093234318848023,-0.2818067124546864,-0.13595734994774328,0.122269598888252
0.17113313239971428,-0.3051638112828871,-0.13218170538765042,0.10474389796330735
0.11503669142736683,-0.300608986835319,-0.14571443404258203,0.10824903814829628
-0.28135694172598397,-0.29064360596845445,0.11629218228986593,0.2707225949583713
-0.203308170034457,-0.2734502274211441,-0.07822547710884378,0.20371256201005356
-0.19296810747816628,-0.28375950595870775,-0.19197546490435194,0.16659931299252373
